,SOURCE_ID,mag_abs,v_tan,l,b,g_rp
194828,5149793537411803904,8.239610479151363,111.46126839766235,175.95068038877145,-67.39598775523258,0.98190784
194838,5167296491215471872,9.903610776721017,113.13537457232796,189.20811174690226,-53.22980362330318,1.1882877
194840,5149797802314490240,7.892410940216664,113.91901903568713,175.5953790232055,-68.12518084607186,1.0311527
194845,5167301305874157184,8.914729256850585,107.23886306871752,189.0216686908309,-53.52821596002524,1.0919809
194855,5142037066993458304,9.101721147169265,112.18530711622,179.81764458177125,-73.61056437110211,1.1165085
194913,5142093352540137216,10.806245761174111,432.883048430442,179.01425206869766,-73.81752470965705,1.009716
194922,5142106031283588480,10.158630314186503,111.89002788392486,178.5223596359946,-73.67924450609128,1.1945057
194928,5142112697072784256,8.978805535488448,117.9029198231429,177.68413638281064,-74.0761774920304,1.0695477
194941,5142138020200269184,9.839409065613307,124.45794521242975,180.155696853187,-73.16760045245061,1.1091404
194950,5142152550073716736,11.22247181870993,110.76386877110092,179.67181929916148,-73.26079839222226,1.2164936
194952,5142154061902236032,9.705966612922957,177.83179393436703,179.38857036706125,-73.23482936005125,1.1338825
194957,5142162175096338816,9.178608681095671,211.67386496377202,180.14155765107782,-73.06129438204981,1.0367374
194971,5142181966305631360,9.719090569309543,123.27995126930118,179.30438562351873,-72.98663334446898,1.2205124
194974,5142187219049863040,8.937088209437295,120.22832787930452,179.5703608844889,-72.84367420398097,1.0292034
195008,5142226286072485376,10.006247592470217,264.6750215687808,177.84378740526498,-73.20728328865815,1.0456257
195011,5142236147317373312,9.032168325740308,142.98897236699824,178.44693273346482,-73.0612469595845,1.032732
195012,5142236392131157888,9.442512883360695,125.87772039273172,178.364948698195,-73.08233392798248,1.1149731
195025,5142251506120492672,9.319834562580965,116.06840826510782,178.0378176311895,-72.97551703613468,1.123003
195030,5142256286419649664,9.720590531776235,534.6782015517202,177.4848046699988,-72.98523459941309,0.9363651
195043,5142263909985648640,9.863887132720109,106.48817380780083,177.32486215155507,-72.86599020463134,1.1781921
195054,5142273260130233728,8.707786440553804,134.541522444038,176.93312407508725,-74.43862290976669,1.0045757
195074,5142284083447820672,9.471980816220295,115.02300734008126,176.60891896414148,-74.53941487238437,1.1581364
195076,5142285625340222720,10.815312814667205,173.64601801173555,176.40487096453685,-74.50647452250183,1.2527199
195082,5167710045026381824,10.257857874380207,105.63048842792682,189.09433846820238,-52.51556814928987,1.2011795
195089,5142292153690548992,9.066466441700026,116.3832207389715,175.77498938034896,-74.4388257266953,1.0231056
195103,5142298407166353408,9.009768329226596,134.5429794427232,175.928286914421,-74.31289868215697,0.96640587
195174,5167598307157502976,10.378651820657037,145.73305610393686,189.85802262251084,-51.181089356389045,1.1564693
195182,5167769762251616512,8.320198722470991,120.99773872388036,189.4284064693773,-51.70237591858108,1.0216141
195202,5142360873167411968,9.24976620395708,143.29420442302776,174.10052694279366,-74.5247948023142,0.98879814
195209,5167787801114149888,9.653896196629866,114.11366705891609,189.71831155404246,-51.141895872060275,1.0914936
195244,5142380217700207872,9.564384827836413,210.41375795680014,175.03050947994774,-73.97400624029682,1.1632595
195250,5142381489010520448,9.382767882970711,106.16886063338272,175.6812409379929,-73.80368115735614,1.159687
195270,5142389980161419520,8.982344110942094,113.61980065972567,174.71477220837698,-74.13561432154113,1.0621347
195271,5167648300576448512,10.462640264909954,123.32651870294265,189.78632350511538,-52.2137342205495,0.93222046
195272,5142393652357942144,8.623949205816274,123.4131887127868,174.5804755205403,-73.97763892840369,1.0011845
195273,5167650950571844864,10.038667020028697,102.35182535656952,189.7256210841657,-52.12443716601464,1.1641941
195282,5142398432657085952,8.947947262683126,171.72242891168796,174.88431295601035,-73.89673156017497,1.0576591
195290,5142401005342142080,8.603968739915032,114.95605349952841,174.74930232346998,-73.7711455594707,1.0339928
195299,5142403036862223872,9.936077426064411,127.3127694383517,174.3323290583853,-73.93226041154054,1.1627178
195302,5142405059791277312,8.95619801949567,116.86381243850553,174.5102823048294,-73.7782747361445,1.01474
195314,5167668538463884416,10.389964445145985,200.053260872988,189.3464267273784,-52.18645394130352,1.1368179
195341,5167682660314789376,9.467285874659602,157.5824312653561,189.2015057699794,-52.84218556057139,1.046463
195352,5167861885005542656,8.825329118247137,123.70096976852469,188.84566381410502,-51.3604801764981,1.0496902
195354,5167864874302796032,8.532938754746969,111.7895299591282,188.6769693898917,-51.64128455983698,1.0298128
195364,5167870406220641280,9.457980234774507,104.12628877962474,188.5462648075124,-51.58190295080433,1.1241684
195370,5142441309314784768,10.081185106822005,173.55157454460516,175.90218317237054,-73.29187633992501,1.1455536
195377,5142446433211790464,8.462459281012713,111.71635059550674,176.97249449260894,-73.00314048791279,0.9751129
195411,5142497624926200576,9.137824454762441,110.47239046763774,174.73639843963647,-73.5629619748847,1.0719299
195414,5142499858309193600,9.434680801008302,104.25769480340861,174.40058724542996,-73.67021524854023,1.0866089
195416,5142500927756740096,9.69973053942617,194.48375200648445,174.1213128804771,-73.69089713888273,0.9905567
195417,5142502572728560896,9.909409744162893,197.33067125309833,174.35067613733216,-73.51830958207488,1.1602077
195422,5142508315100722304,8.765905598029846,103.94773353691875,174.46318856642623,-73.4805407610554,1.0740566
195426,5142517484854780544,8.543153234709084,100.56722166878382,175.19363966710358,-73.18372621033602,1.0709877
195429,5142521715398515328,9.564418022796314,110.88324391844627,175.57451838883406,-72.99088864796076,1.1653843
195447,5142539101426115200,9.027720259010191,154.91217776366338,174.84601423303008,-73.00719527382994,1.0748959
195453,5142547897519684224,9.117128762659885,148.67707282348695,180.2577165076791,-72.59721532764563,0.9844322
195455,5142549439411436672,8.85072582736522,137.12470343198032,179.9503784245481,-72.5644554605612,1.0699749
195460,5142554249775247360,8.664532032305562,103.79062092757421,179.57093533379037,-72.55910469109105,1.0371609
195461,5142554902610278272,9.074282354824483,161.02832084689823,179.730024093331,-72.47389664991687,1.0965576
195462,5142554975625798656,8.99598041357589,102.71422858695352,179.84812873920328,-72.4353378025299,1.0821371
195480,5142576725340161664,8.825305771373024,106.53500966664338,179.35025293614197,-72.27680244456865,1.0504665
195484,5142585487073479168,9.009024185603526,104.51334455052056,180.07413777587698,-72.02267012473978,0.987051
195486,5142590258781492736,9.71782254883577,111.90538243210091,179.69848706300445,-71.97386757026275,1.135231
195488,5142594145727542656,8.53687306152393,112.27846275744982,180.09689791280937,-71.76885876856252,1.1037264
195496,5142606717095854592,11.074940666386667,120.03610310797067,178.81059142834607,-72.13500769384096,0.9879265
195499,5142608267579970816,10.298505707745136,130.17898639066365,178.90362476111113,-71.97169682700587,1.0552769
195500,5142613799497848832,8.027755041740523,119.9178573873547,179.0361838931723,-71.96127429609078,0.9584007
195504,5142617334255061760,9.473204801768958,151.93941463961562,178.79156647729258,-71.80540338669876,1.1396828
195513,5142625481808854656,8.82964329320431,102.70612610682387,178.32961701356783,-72.47129816271264,0.9850197
195514,5142625546235412352,9.026321886211452,111.28631308724378,178.32493900449492,-72.47138854625982,1.0055923
195522,5142632559914956032,9.404273074285673,307.9164170033055,178.1261055735645,-72.45725526525204,1.0872021
195531,5142638637292358144,9.411612092485974,253.23541862804106,177.93406739673154,-72.50635407376015,1.0985546
195545,5142652999663071104,9.285684804321022,281.87680913777655,177.37617349088762,-72.27157858405172,1.0954685
195546,5142653721217515392,10.178503943696004,108.39213931793141,178.56506444634758,-72.20057569540234,1.1903629
195549,5142660219504360192,8.91809373175084,117.49094317482373,178.23237328670652,-72.0577767782444,1.0357208
195558,5142673379284424960,10.23961924244982,104.60503223955425,177.8936101983713,-72.08211628174398,1.1310787
195559,5142674238277581056,9.283416059217998,119.10276741632502,177.7873237154147,-72.02628516156308,1.1005058
195560,5142669595417147136,11.131903789718358,101.75163426783743,178.1572789167148,-71.81528341999287,1.1963158
195561,5142679014281200128,9.773142397717994,104.10568928115916,177.25501457754416,-72.14135459414015,1.1780243
195568,5142690662231626368,8.538148918559532,117.96077773799291,179.78000225250614,-71.5858094739248,1.1055584
195573,5142698461892234880,8.899449648952043,139.22992720694037,179.86099874073648,-71.4576854406929,1.0296764
195589,5142718802857325184,9.533770188677128,135.0376964033409,179.09498424068005,-71.31953802606034,1.0629349
195598,5142731550320291456,9.86418274314751,153.29405025301887,179.38090322369447,-71.11765244663844,1.151926
195600,5142738284829188352,8.904543452285434,146.51109144164226,179.36150320098542,-70.979933608571,0.9959736
195623,5142762297990636544,9.525156372003703,278.39023926786945,178.3777371095963,-71.63440225167427,1.0724354
195625,5142765287287891840,9.464618309699915,120.30084497772333,177.97642058315733,-71.69425028083226,1.0541801
195632,5142777656793708928,8.620771556558907,132.59196766342473,177.72467620935447,-71.77016320180421,1.0156965
195635,5142782089199990784,10.876487355257353,284.3384976170774,177.29106094309765,-71.7966789971185,1.0534
195637,5142788209528795136,9.380066984792819,131.712996000992,177.86946869145896,-71.34599295558833,0.99877834
195650,5142808756652557696,8.65918735165663,121.99130218428112,177.88364931015255,-71.07874895795354,1.0273438
195652,5142814249915183232,10.162372116209333,135.12626737106058,177.69044225134374,-71.20516306214512,1.0794888
195664,5142830712525845888,9.07717660921477,134.71446940985737,176.93575582449463,-72.70461794393582,1.0285168
195668,5142833220786772992,9.323795489197714,165.78820711354928,176.9701755402654,-72.55281030855578,1.0748653
195685,5142853699190792960,8.231059891752867,107.56083259422192,176.0264728570314,-72.60149746713199,0.9509907
195694,5142860571138713600,8.805483095344812,117.09163903423774,175.94516825591634,-72.49199026489873,1.0532646
195699,5142865205407424128,9.872270251108006,101.1292736565338,177.1706015888704,-72.15601395418354,1.1280422
195721,5142893075451235712,9.592179422181626,116.08254056846613,176.43391636967613,-71.93202655907731,1.1203804
195725,5142896988165528832,11.025999987388648,104.19935531293646,175.85348155804184,-72.00172467594302,1.19347
195727,5142898568713498240,10.277232382021488,167.11925492595805,175.87021215876055,-71.94888167399297,1.1512737
195729,5142898740512191744,9.264220004829472,115.96343048598818,175.8793275589824,-71.91024897231442,1.0658407
195750,5142932726589257344,9.581116682697143,100.24143528911968,174.49513511744058,-72.43648653940166,1.1306801
195752,5142935303569407104,9.431233417783467,111.40572076551615,175.6202464740811,-72.25736745984533,1.1437349
195757,5142942480458745856,9.42077516568914,104.5867424902839,175.18105175657075,-72.11600131358978,1.046833
195764,5142947363837591424,8.44579189422494,147.64753976187194,175.4203915934453,-71.9305034769035,0.9858551
195766,5142948841306341632,8.862790957048013,115.19606361074749,175.27481976970375,-71.9822977554963,1.0205669
195768,5142958870053981824,10.646521880697815,118.31529033842492,174.24261970858802,-72.2556312675956,1.0456009
195771,5142965471419682048,8.198239565445068,105.90065315808089,174.65193728615625,-71.91645293608939,1.024826
195774,5142970694099622272,9.36413484482754,128.17479408185451,177.12517515562544,-71.72903764116842,1.0914421
195792,5142991138143689600,9.691870588832025,108.42615674665537,176.2113718919241,-71.690655949431,1.0929432
195826,5143030548763609344,9.007172487722116,143.5657575149752,175.87704220260778,-71.25426678133749,1.0376158
195837,5143040921109006464,8.432602600129172,112.54891835935737,175.55592343238843,-71.80707578758445,1.1644516
195840,5143044425802943616,11.378385153693316,109.98318677551978,175.51794231451873,-71.63301552400281,1.1847858
195849,5143060403080883328,10.723911958006859,137.30612044259243,174.93149582534045,-71.72145113669465,1.2237606
195850,5143062778198135040,9.30709181286403,179.21918815383972,174.45146083855602,-71.8610516700266,1.0481882
195852,5143063637191593984,10.400787824646752,145.4167229832677,174.4342680232734,-71.84289617900194,1.1861458
195857,5143073494141244928,8.785226407713008,143.09597439458963,174.57231354016452,-71.51403162600695,0.98524475
195862,5143081568679569536,10.271696781033807,106.28646270430355,175.02476588760436,-71.36709194232178,1.1595039
195877,5143101604702503040,8.685350499017993,114.45934383430836,174.48377406463925,-71.19865653861764,1.0193062
195903,3377699205134299904,9.555659948141958,102.06248807944074,187.85935316070766,5.039473690008094,1.1049767
195945,3377260607370194560,8.850186207019824,104.42773618895987,189.29026018172036,4.163419342409299,1.0409222
195949,3377263592369877376,9.950646733651915,129.14025725383448,189.1799445294794,4.183122531573187,1.0214634
